,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,173917.33,211907.3,14838.887,1402.274,2642.454,10305.133,5965.624,1940.846,2622.89,17.089,242.19,394.971,9117.12,3661.359,339.586,209.494,998.077,180423.34,213037.48,9336.152,1287.982,3026.651,13759.782,4554.934,209.912,288.578,60.987,3825.363,600.292,77.02,2541.622
03.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,219900.73,245048.38,17800.154,1305.5,233.736,5955.23,5570.816,4140.248,3054.588,638.901,823.356,0.0,4990.767,4304.985,890.054,162.051,1277.439,214628.03,244593.61,13981.61,1549.212,21.221,736.514,4546.777,3732.671,2386.284,172.124,2892.851,343.302,55.055,1196.377
05.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,206845.39,238302.69,18915.309,1531.566,32.82,1174.598,5153.028,3298.803,4409.522,867.189,1056.789,0.0,1495.828,3816.346,789.52,441.206,1646.122,193661.02,237525.08,17573.578,1297.891,4.698,167.742,5251.51,2799.039,2769.184,558.217,3165.07,98.254,45.926,1382.171
12.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,201129.97,244353.03,6980.903,644.074,15525.761,56002.414,6867.087,4704.956,5410.201,1201.037,394.675,750.84,18415.55,4732.768,1673.661,717.84,3587.895,204523.95,242413.33,6842.803,644.089,14999.094,51313.074,7099.502,4592.346,5809.73,1750.309,4554.476,1710.705,699.064,3566.655
13.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,205751.06,227564.4,5773.825,624.333,16106.877,42679.43,7461.404,3567.312,4752.492,1095.02,383.104,1236.736,11266.569,3868.557,1376.446,515.74,2208.612,195754.1,215421.73,4909.126,556.996,15286.678,42917.13,5539.193,3659.044,5582.646,1770.555,3582.181,1632.68,575.731,2366.518
17.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,270776.78,302929.03,21766.559,1074.468,585.745,2846.602,8912.644,4087.38,6092.412,1402.524,637.92,2.109,2906.921,5563.816,1856.484,674.866,4082.248,253142.23,302187.84,18640.611,1077.824,255.416,1045.513,7715.747,4316.79,5017.908,899.294,4677.526,1353.61,175.567,2225.323
18.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,208082.8,250885.47,16726.096,801.092,13777.72,44233.465,8029.3,5118.856,5930.17,1304.698,666.758,1076.975,15076.652,4860.666,1848.338,588.481,4220.798,202529.39,235387.31,11461.73,775.728,8640.531,32836.633,7253.854,5413.032,6469.8,1429.148,4482.26,1727.051,782.361,3488.304
19.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,262024.03,288108.44,9226.36,665.525,18620.102,55966.035,8741.517,5066.154,5347.765,1850.412,841.067,969.883,13379.141,5501.969,2278.163,809.54,3912.878,251323.06,285842.84,9623.175,889.905,18370.426,56064.867,8350.961,5047.267,5956.922,2028.398,5737.042,2424.588,1043.985,4194.66
21.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,247857.48,317059.66,5541.852,870.838,229.06,5324.263,7464.939,3920.23,6664.058,1202.72,892.954,20.472,5665.82,4846.201,1857.238,672.379,2717.265,246841.2,306370.84,8164.601,741.615,725.698,6557.768,7425.968,4787.923,6186.248,1248.269,5100.6,1772.477,774.607,2181.027
34.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,207906.9,249009.34,17427.373,1288.655,3743.108,12691.571,7461.275,4712.581,5249.537,1372.761,1048.45,253.169,10231.698,3949.076,1225.357,576.086,3481.516,205263.6,253414.34,14955.071,1128.628,5737.24,27825.863,8102.81,4312.522,5535.508,577.881,4767.18,1872.538,575.591,3358.072
39.nii_SR_trainedwithnoise_3D_orig_1e2GAN_T2_new_fcut_2.nii,245747.94,282282.38,12406.974,621.444,18433.025,47941.93,9036.625,4669.528,5963.25,1176.142,1004.848,1669.335,15718.146,4545.742,1521.694,752.153,4686.83,241157.77,289051.38,11156.604,750.098,17239.016,49494.504,7237.056,5065.254,6321.062,1704.904,4833.038,1815.615,789.845,4173.692
