,left cerebral white matter,left cerebral cortex,left lateral ventricle,left inferior lateral ventricle,left cerebellum white matter,left cerebellum cortex,left thalamus,left caudate,left putamen,left pallidum,3rd ventricle,4th ventricle,brain-stem,left hippocampus,left amygdala,left accumbens area,left ventral DC,right cerebral white matter,right cerebral cortex,right lateral ventricle,right inferior lateral ventricle,right cerebellum white matter,right cerebellum cortex,right thalamus,right caudate,right putamen,right pallidum,right hippocampus,right amygdala,right accumbens area,right ventral DC
,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,26,28,41,42,43,44,46,47,49,50,51,52,53,54,58,60
01.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,196357.1,241567.22,5933.054,766.402,0.581,57.412,2.682,14.61,98.867,0.0,0.0,0.301,0.0,835.24,38.936,0.0,0.0,144335.42,218143.47,38.009,0.488,5.419,485.925,0.0,0.0,0.0,0.0,0.229,0.0,0.0,0.0
03.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,205911.53,244453.3,15273.887,1792.37,1448.502,1136.246,6777.976,3967.345,3425.266,1300.766,1198.148,0.0,8830.989,5219.327,1021.27,637.284,2574.109,194454.31,241544.22,13361.515,1556.666,11.718,0.609,6639.0,3581.176,3546.794,1112.004,3368.38,258.404,329.529,757.218
05.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,187579.16,213836.6,14016.1,2537.912,1.854,22.59,3407.859,1542.306,2797.21,53.062,33.701,0.0,444.0,2390.122,366.374,521.63,54.463,181551.03,213016.31,15469.289,2022.231,7.447,523.027,3826.682,1583.821,3467.47,649.662,2801.62,890.603,330.558,244.498
12.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,180767.98,225727.83,10370.296,675.667,13118.328,45582.51,5666.1,3763.599,4232.142,877.601,624.213,1678.189,18736.408,3608.584,1294.988,500.199,3137.771,181189.94,228536.38,10433.042,796.175,14506.276,44375.445,5326.846,3759.478,5034.58,2031.878,4236.318,1698.8,732.731,3336.872
13.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,175011.25,216303.62,3410.665,23.307,13761.699,44213.504,5299.483,2789.03,1752.803,9.179,366.035,2331.965,17264.66,44.87,206.334,111.336,105.415,167922.75,211763.39,5335.44,678.951,12255.525,41431.668,8261.892,3010.602,4986.839,1039.803,2649.969,620.477,544.99,1439.437
17.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,250366.64,277030.03,24603.113,940.255,2472.884,5440.71,5280.788,4335.765,4829.428,1439.357,792.446,0.0,5025.46,4872.048,1726.973,195.565,3079.78,248498.86,293805.94,21720.441,1237.36,31.081,169.866,3976.583,3092.826,4869.926,511.802,3725.596,1249.746,0.0,440.693
18.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,197219.4,233768.25,15835.042,979.052,14332.725,46161.715,6854.5,4017.53,4854.132,1263.613,1003.208,2482.588,20200.123,4478.502,1674.847,658.053,3707.776,189424.4,229116.17,14990.739,784.533,13960.104,43723.535,5551.539,3456.69,5366.114,1726.211,4752.424,1966.628,636.626,3819.942
19.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,233078.69,282950.97,11404.927,761.791,17270.293,53768.34,8428.772,3777.598,3437.662,473.579,1217.852,1814.074,22026.25,4985.689,1868.222,660.36,3170.412,232910.64,276843.16,11879.25,954.964,16234.718,52570.027,8051.164,3968.468,5109.428,1605.364,5076.506,2354.842,671.104,4334.104
21.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,224727.38,287519.88,7200.886,1169.568,34.64,1101.322,6609.759,3256.373,4335.738,1250.593,1014.368,0.0,4181.144,4247.602,1582.581,601.791,2323.634,220747.66,286612.0,10882.189,830.787,174.436,286.203,7551.552,3791.932,4480.9,1421.226,3523.799,1287.971,568.962,2329.245
34.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,205790.61,247761.97,14806.722,1881.396,7926.236,20302.12,6402.852,2792.258,1790.531,0.0,962.046,709.626,15871.625,3620.915,424.152,214.556,2150.252,196289.83,243590.05,18476.195,1239.546,1665.331,2617.168,6463.46,3494.695,4057.246,344.044,4578.943,1921.242,487.729,2706.616
39.nii_SR_nonoise_3D_orig_1e4GAN_newdataaugm_denois_new_cycle_4.nii,223189.05,266577.88,14473.372,609.671,17078.195,49655.516,7230.96,4330.964,5212.08,1532.787,1168.714,2911.569,23689.623,4198.562,1510.171,682.335,3838.25,220810.98,266049.94,13778.177,704.747,17290.982,43116.66,7700.47,4344.376,5090.948,1152.912,4061.282,1665.344,649.723,4044.834
